event_index,crate7_trigger,crate7_tcp_fill,crate7_gpu_fill,crate8_trigger,crate8_tcp_fill,crate8_gpu_fill,filename
16558,774083,53186,53186,775107,54210,54210,run00322_00031.mid.lz4
16559,774084,53187,53187,775108,54211,54211,run00322_00031.mid.lz4
16560,774085,53188,53188,775109,54212,54212,run00322_00031.mid.lz4
16561,774086,53189,53189,775110,54213,54213,run00322_00031.mid.lz4
16562,774087,53190,53190,775111,54214,54214,run00322_00031.mid.lz4
16563,774088,53191,53191,775112,54215,54215,run00322_00031.mid.lz4
16564,774089,53192,53192,775113,54216,54216,run00322_00031.mid.lz4
16565,774090,53193,53193,775114,54217,54217,run00322_00031.mid.lz4
16566,774091,53194,53194,775115,54218,54218,run00322_00031.mid.lz4
16567,774092,53195,53195,775116,54219,54219,run00322_00031.mid.lz4
16568,774093,53196,53196,775117,54220,54220,run00322_00031.mid.lz4
16569,774094,53197,53197,775118,54221,54221,run00322_00031.mid.lz4
16570,774095,53198,53198,775119,54222,54222,run00322_00031.mid.lz4
16571,774096,53199,53199,775120,54223,54223,run00322_00031.mid.lz4
16572,774097,53200,53200,775121,54224,54224,run00322_00031.mid.lz4
16573,774098,53201,53201,775122,54225,54225,run00322_00031.mid.lz4
16574,774099,53202,53202,775123,54226,54226,run00322_00031.mid.lz4
16575,774100,53203,53203,775124,54227,54227,run00322_00031.mid.lz4
16576,774101,53204,53204,775125,54228,54228,run00322_00031.mid.lz4
16577,774102,53205,53205,775126,54229,54229,run00322_00031.mid.lz4
16578,774103,53206,53206,775127,54230,54230,run00322_00031.mid.lz4
16579,774104,53207,53207,775128,54231,54231,run00322_00031.mid.lz4
16580,774105,53208,53208,775129,54232,54232,run00322_00031.mid.lz4
16581,774106,53209,53209,775130,54233,54233,run00322_00031.mid.lz4
16582,774107,53210,53210,775131,54234,54234,run00322_00031.mid.lz4
16583,774108,53211,53211,775132,54235,54235,run00322_00031.mid.lz4
16584,774109,53212,53212,775133,54236,54236,run00322_00031.mid.lz4
16585,774110,53213,53213,775134,54237,54237,run00322_00031.mid.lz4
16586,774111,53214,53214,775135,54238,54238,run00322_00031.mid.lz4
16587,774112,53215,53215,775136,54239,54239,run00322_00031.mid.lz4
16588,774113,53216,53216,775137,54240,54240,run00322_00031.mid.lz4
16589,774114,53217,53217,775138,54241,54241,run00322_00031.mid.lz4
16590,774115,53218,53218,775139,54242,54242,run00322_00031.mid.lz4
16591,774116,53219,53219,775140,54243,54243,run00322_00031.mid.lz4
16592,774117,53220,53220,775141,54244,54244,run00322_00031.mid.lz4
16593,774118,53221,53221,775142,54245,54245,run00322_00031.mid.lz4
16594,774119,53222,53222,775143,54246,54246,run00322_00031.mid.lz4
16595,774120,53223,53223,775144,54247,54247,run00322_00031.mid.lz4
16596,774121,53224,53224,775145,54248,54248,run00322_00031.mid.lz4
16597,774122,53225,53225,775146,54249,54249,run00322_00031.mid.lz4
16598,774123,53226,53226,775147,54250,54250,run00322_00031.mid.lz4
16599,774124,53227,53227,775148,54251,54251,run00322_00031.mid.lz4
16600,774125,53228,53228,775149,54252,54252,run00322_00031.mid.lz4
16601,774126,53229,53229,775150,54253,54253,run00322_00031.mid.lz4
16602,774127,53230,53230,775151,54254,54254,run00322_00031.mid.lz4
16603,774128,53231,53231,775152,54255,54255,run00322_00031.mid.lz4
16604,774129,53232,53232,775153,54256,54256,run00322_00031.mid.lz4
16605,774130,53233,53233,775154,54257,54257,run00322_00031.mid.lz4
16606,774131,53234,53234,775155,54258,54258,run00322_00031.mid.lz4
16607,774132,53235,53235,775156,54259,54259,run00322_00031.mid.lz4
16608,774133,53236,53236,775157,54260,54260,run00322_00031.mid.lz4
16609,774134,53237,53237,775158,54261,54261,run00322_00031.mid.lz4
16610,774135,53238,53238,775159,54262,54262,run00322_00031.mid.lz4
16611,774136,53239,53239,775160,54263,54263,run00322_00031.mid.lz4
16612,774137,53240,53240,775161,54264,54264,run00322_00031.mid.lz4
16613,774138,53241,53241,775162,54265,54265,run00322_00031.mid.lz4
16614,774139,53242,53242,775163,54266,54266,run00322_00031.mid.lz4
16615,774140,53243,53243,775164,54267,54267,run00322_00031.mid.lz4
16616,774141,53244,53244,775165,54268,54268,run00322_00031.mid.lz4
16617,774142,53245,53245,775166,54269,54269,run00322_00031.mid.lz4
16618,774143,53246,53246,775167,54270,54270,run00322_00031.mid.lz4
16619,774144,53247,53247,775168,54271,54271,run00322_00031.mid.lz4
16620,774145,53248,53248,775169,54272,54272,run00322_00031.mid.lz4
16621,774146,53249,53249,776706,55809,55809,run00322_00031.mid.lz4
16622,774147,53250,53250,776707,55810,55810,run00322_00031.mid.lz4
16623,774148,53251,53251,776708,55811,55811,run00322_00031.mid.lz4
16624,774149,53252,53252,776709,55812,55812,run00322_00031.mid.lz4
16625,774150,53253,53253,776710,55813,55813,run00322_00031.mid.lz4
16626,774151,53254,53254,776711,55814,55814,run00322_00031.mid.lz4
16627,774152,53255,53255,776712,55815,55815,run00322_00031.mid.lz4
16628,774153,53256,53256,776713,55816,55816,run00322_00031.mid.lz4
16629,774154,53257,53257,776714,55817,55817,run00322_00031.mid.lz4
16630,774155,53258,53258,776715,55818,55818,run00322_00031.mid.lz4
16631,774156,53259,53259,776716,55819,55819,run00322_00031.mid.lz4
16632,774157,53260,53260,776717,55820,55820,run00322_00031.mid.lz4
16633,774158,53261,53261,776718,55821,55821,run00322_00031.mid.lz4
16634,774159,53262,53262,776719,55822,55822,run00322_00031.mid.lz4
16635,774160,53263,53263,776720,55823,55823,run00322_00031.mid.lz4
16636,774161,53264,53264,776721,55824,55824,run00322_00031.mid.lz4
16637,774162,53265,53265,776722,55825,55825,run00322_00031.mid.lz4
16638,774163,53266,53266,776723,55826,55826,run00322_00031.mid.lz4
16639,774164,53267,53267,776724,55827,55827,run00322_00031.mid.lz4
16640,774165,53268,53268,776725,55828,55828,run00322_00031.mid.lz4
16641,774166,53269,53269,776726,55829,55829,run00322_00031.mid.lz4
16642,774167,53270,53270,776727,55830,55830,run00322_00031.mid.lz4
16643,774168,53271,53271,776728,55831,55831,run00322_00031.mid.lz4
16644,774169,53272,53272,776729,55832,55832,run00322_00031.mid.lz4
16645,774170,53273,53273,776730,55833,55833,run00322_00031.mid.lz4
16646,774171,53274,53274,776731,55834,55834,run00322_00031.mid.lz4
16647,774172,53275,53275,776732,55835,55835,run00322_00031.mid.lz4
16648,774173,53276,53276,776733,55836,55836,run00322_00031.mid.lz4
16649,774174,53277,53277,776734,55837,55837,run00322_00031.mid.lz4
16650,774175,53278,53278,776735,55838,55838,run00322_00031.mid.lz4
16651,774176,53279,53279,776736,55839,55839,run00322_00031.mid.lz4
16652,774177,53280,53280,776737,55840,55840,run00322_00031.mid.lz4
16653,774178,53281,53281,776738,55841,55841,run00322_00031.mid.lz4
16654,774179,53282,53282,776739,55842,55842,run00322_00031.mid.lz4
16655,774180,53283,53283,776740,55843,55843,run00322_00031.mid.lz4
16656,774181,53284,53284,776741,55844,55844,run00322_00031.mid.lz4
16657,774182,53285,53285,776742,55845,55845,run00322_00031.mid.lz4
16658,774183,53286,53286,776743,55846,55846,run00322_00031.mid.lz4
16659,774184,53287,53287,776744,55847,55847,run00322_00031.mid.lz4
16660,774185,53288,53288,776745,55848,55848,run00322_00031.mid.lz4
16661,774186,53289,53289,776746,55849,55849,run00322_00031.mid.lz4
16662,774187,53290,53290,776747,55850,55850,run00322_00031.mid.lz4
16663,774188,53291,53291,776748,55851,55851,run00322_00031.mid.lz4
16664,774189,53292,53292,776749,55852,55852,run00322_00031.mid.lz4
16665,774190,53293,53293,776750,55853,55853,run00322_00031.mid.lz4
16666,774191,53294,53294,776751,55854,55854,run00322_00031.mid.lz4
16667,774192,53295,53295,776752,55855,55855,run00322_00031.mid.lz4
16668,774193,53296,53296,776753,55856,55856,run00322_00031.mid.lz4
16669,774194,53297,53297,776754,55857,55857,run00322_00031.mid.lz4
16670,774195,53298,53298,776755,55858,55858,run00322_00031.mid.lz4
16671,774196,53299,53299,776756,55859,55859,run00322_00031.mid.lz4
16672,774197,53300,53300,776757,55860,55860,run00322_00031.mid.lz4
16673,774198,53301,53301,776758,55861,55861,run00322_00031.mid.lz4
16674,774199,53302,53302,776759,55862,55862,run00322_00031.mid.lz4
16675,774200,53303,53303,776760,55863,55863,run00322_00031.mid.lz4
16676,774201,53304,53304,776761,55864,55864,run00322_00031.mid.lz4
16677,774202,53305,53305,776762,55865,55865,run00322_00031.mid.lz4
16678,774203,53306,53306,776251,55354,55354,run00322_00031.mid.lz4
16679,774204,53307,53307,776252,55355,55355,run00322_00031.mid.lz4
16680,774205,53308,53308,776253,55356,55356,run00322_00031.mid.lz4
16681,774206,53309,53309,776254,55357,55357,run00322_00031.mid.lz4
16682,774207,53310,53310,776255,55358,55358,run00322_00031.mid.lz4
16683,774208,53311,53311,776256,55359,55359,run00322_00031.mid.lz4
16684,774209,53312,53312,776257,55360,55360,run00322_00031.mid.lz4
16685,774210,53313,53313,776258,55361,55361,run00322_00031.mid.lz4
16686,774211,53314,53314,776259,55362,55362,run00322_00031.mid.lz4
16687,774212,53315,53315,776260,55363,55363,run00322_00031.mid.lz4
16688,774213,53316,53316,776261,55364,55364,run00322_00031.mid.lz4
16689,774214,53317,53317,776262,55365,55365,run00322_00031.mid.lz4
16690,774215,53318,53318,776263,55366,55366,run00322_00031.mid.lz4
16691,774216,53319,53319,776264,55367,55367,run00322_00031.mid.lz4
16692,774217,53320,53320,776265,55368,55368,run00322_00031.mid.lz4
16693,774218,53321,53321,776266,55369,55369,run00322_00031.mid.lz4
16694,774219,53322,53322,776267,55370,55370,run00322_00031.mid.lz4
16695,774220,53323,53323,776268,55371,55371,run00322_00031.mid.lz4
16696,774221,53324,53324,776269,55372,55372,run00322_00031.mid.lz4
16697,774222,53325,53325,776270,55373,55373,run00322_00031.mid.lz4
16698,774223,53326,53326,776271,55374,55374,run00322_00031.mid.lz4
16699,774224,53327,53327,776272,55375,55375,run00322_00031.mid.lz4
16700,774225,53328,53328,776273,55376,55376,run00322_00031.mid.lz4
16701,774226,53329,53329,776274,55377,55377,run00322_00031.mid.lz4
16702,774227,53330,53330,776275,55378,55378,run00322_00031.mid.lz4
16703,774228,53331,53331,776276,55379,55379,run00322_00031.mid.lz4
16704,774229,53332,53332,776277,55380,55380,run00322_00031.mid.lz4
16705,774230,53333,53333,776278,55381,55381,run00322_00031.mid.lz4
16706,774231,53334,53334,776279,55382,55382,run00322_00031.mid.lz4
16707,774232,53335,53335,776280,55383,55383,run00322_00031.mid.lz4
16708,774233,53336,53336,776281,55384,55384,run00322_00031.mid.lz4
16709,774234,53337,53337,776282,55385,55385,run00322_00031.mid.lz4
16710,774235,53338,53338,776283,55386,55386,run00322_00031.mid.lz4
16711,774236,53339,53339,776284,55387,55387,run00322_00031.mid.lz4
16712,774237,53340,53340,776285,55388,55388,run00322_00031.mid.lz4
16713,774238,53341,53341,776286,55389,55389,run00322_00031.mid.lz4
16714,774239,53342,53342,776287,55390,55390,run00322_00031.mid.lz4
16715,774240,53343,53343,776288,55391,55391,run00322_00031.mid.lz4
16716,774241,53344,53344,776289,55392,55392,run00322_00031.mid.lz4
16717,774242,53345,53345,776290,55393,55393,run00322_00031.mid.lz4
16718,774243,53346,53346,776291,55394,55394,run00322_00031.mid.lz4
16719,774244,53347,53347,776292,55395,55395,run00322_00031.mid.lz4
16720,774245,53348,53348,776293,55396,55396,run00322_00031.mid.lz4
16721,774246,53349,53349,776294,55397,55397,run00322_00031.mid.lz4
16722,774247,53350,53350,776295,55398,55398,run00322_00031.mid.lz4
16723,774248,53351,53351,776296,55399,55399,run00322_00031.mid.lz4
16724,774249,53352,53352,776297,55400,55400,run00322_00031.mid.lz4
16725,774250,53353,53353,776298,55401,55401,run00322_00031.mid.lz4
16726,774251,53354,53354,776299,55402,55402,run00322_00031.mid.lz4
16727,774252,53355,53355,776300,55403,55403,run00322_00031.mid.lz4
16728,774253,53356,53356,776301,55404,55404,run00322_00031.mid.lz4
16729,774254,53357,53357,776302,55405,55405,run00322_00031.mid.lz4
16730,774255,53358,53358,776303,55406,55406,run00322_00031.mid.lz4
16731,774256,53359,53359,776304,55407,55407,run00322_00031.mid.lz4
16732,774257,53360,53360,776305,55408,55408,run00322_00031.mid.lz4
16733,774258,53361,53361,776306,55409,55409,run00322_00031.mid.lz4
16734,774259,53362,53362,776307,55410,55410,run00322_00031.mid.lz4
16735,774260,53363,53363,776308,55411,55411,run00322_00031.mid.lz4
16736,774261,53364,53364,776309,55412,55412,run00322_00031.mid.lz4
16737,774262,53365,53365,776310,55413,55413,run00322_00031.mid.lz4
16738,774263,53366,53366,776311,55414,55414,run00322_00031.mid.lz4
16739,774264,53367,53367,776312,55415,55415,run00322_00031.mid.lz4
16740,774265,53368,53368,776313,55416,55416,run00322_00031.mid.lz4
16741,774266,53369,53369,776314,55417,55417,run00322_00031.mid.lz4
16742,774267,53370,53370,776315,55418,55418,run00322_00031.mid.lz4
16743,774268,53371,53371,776316,55419,55419,run00322_00031.mid.lz4
16744,774269,53372,53372,776317,55420,55420,run00322_00031.mid.lz4
16745,774270,53373,53373,776318,55421,55421,run00322_00031.mid.lz4
16746,774271,53374,53374,776319,55422,55422,run00322_00031.mid.lz4
16747,774272,53375,53375,776320,55423,55423,run00322_00031.mid.lz4
16748,774273,53376,53376,776321,55424,55424,run00322_00031.mid.lz4
16749,774274,53377,53377,776322,55425,55425,run00322_00031.mid.lz4
16750,774275,53378,53378,776323,55426,55426,run00322_00031.mid.lz4
16751,774276,53379,53379,776324,55427,55427,run00322_00031.mid.lz4
16752,774277,53380,53380,776325,55428,55428,run00322_00031.mid.lz4
16753,774278,53381,53381,776326,55429,55429,run00322_00031.mid.lz4
16754,774279,53382,53382,776327,55430,55430,run00322_00031.mid.lz4
16755,774280,53383,53383,776328,55431,55431,run00322_00031.mid.lz4
16756,774281,53384,53384,776329,55432,55432,run00322_00031.mid.lz4
16757,774282,53385,53385,776330,55433,55433,run00322_00031.mid.lz4
16758,774283,53386,53386,776331,55434,55434,run00322_00031.mid.lz4
16759,774284,53387,53387,776332,55435,55435,run00322_00031.mid.lz4
16760,774285,53388,53388,776333,55436,55436,run00322_00031.mid.lz4
16761,774286,53389,53389,776334,55437,55437,run00322_00031.mid.lz4
16762,774287,53390,53390,776335,55438,55438,run00322_00031.mid.lz4
16763,774288,53391,53391,776336,55439,55439,run00322_00031.mid.lz4
16764,774289,53392,53392,776337,55440,55440,run00322_00031.mid.lz4
16765,774290,53393,53393,776338,55441,55441,run00322_00031.mid.lz4
16766,774291,53394,53394,776339,55442,55442,run00322_00031.mid.lz4
16767,774292,53395,53395,776340,55443,55443,run00322_00031.mid.lz4
16768,774293,53396,53396,776341,55444,55444,run00322_00031.mid.lz4
16769,774294,53397,53397,776342,55445,55445,run00322_00031.mid.lz4
16770,774295,53398,53398,776343,55446,55446,run00322_00031.mid.lz4
16771,774296,53399,53399,776344,55447,55447,run00322_00031.mid.lz4
16772,774297,53400,53400,776345,55448,55448,run00322_00031.mid.lz4
16773,774298,53401,53401,776346,55449,55449,run00322_00031.mid.lz4
16774,774299,53402,53402,776347,55450,55450,run00322_00031.mid.lz4
16775,774300,53403,53403,776348,55451,55451,run00322_00031.mid.lz4
16776,774301,53404,53404,776349,55452,55452,run00322_00031.mid.lz4
16777,774302,53405,53405,776350,55453,55453,run00322_00031.mid.lz4
16778,774303,53406,53406,776351,55454,55454,run00322_00031.mid.lz4
16779,774304,53407,53407,776352,55455,55455,run00322_00031.mid.lz4
16780,774305,53408,53408,776353,55456,55456,run00322_00031.mid.lz4
16781,774306,53409,53409,776354,55457,55457,run00322_00031.mid.lz4
16782,774307,53410,53410,776355,55458,55458,run00322_00031.mid.lz4
16783,774308,53411,53411,776356,55459,55459,run00322_00031.mid.lz4
16784,774309,53412,53412,776357,55460,55460,run00322_00031.mid.lz4
16785,774310,53413,53413,776358,55461,55461,run00322_00031.mid.lz4
16786,774311,53414,53414,776359,55462,55462,run00322_00031.mid.lz4
16787,774312,53415,53415,776360,55463,55463,run00322_00031.mid.lz4
16788,774313,53416,53416,776361,55464,55464,run00322_00031.mid.lz4
16789,774314,53417,53417,776362,55465,55465,run00322_00031.mid.lz4
16790,774315,53418,53418,776363,55466,55466,run00322_00031.mid.lz4
16791,774316,53419,53419,776364,55467,55467,run00322_00031.mid.lz4
16792,774317,53420,53420,776365,55468,55468,run00322_00031.mid.lz4
16793,774318,53421,53421,776366,55469,55469,run00322_00031.mid.lz4
16794,774319,53422,53422,776367,55470,55470,run00322_00031.mid.lz4
16795,774320,53423,53423,776368,55471,55471,run00322_00031.mid.lz4
16796,774321,53424,53424,776369,55472,55472,run00322_00031.mid.lz4
16797,774322,53425,53425,776370,55473,55473,run00322_00031.mid.lz4
16798,774323,53426,53426,776371,55474,55474,run00322_00031.mid.lz4
16799,774324,53427,53427,776372,55475,55475,run00322_00031.mid.lz4
16800,774325,53428,53428,776373,55476,55476,run00322_00031.mid.lz4
16801,774326,53429,53429,776374,55477,55477,run00322_00031.mid.lz4
16802,774327,53430,53430,776375,55478,55478,run00322_00031.mid.lz4
16803,774328,53431,53431,776376,55479,55479,run00322_00031.mid.lz4
16804,774329,53432,53432,776377,55480,55480,run00322_00031.mid.lz4
16805,774330,53433,53433,776378,55481,55481,run00322_00031.mid.lz4
16806,774331,53434,53434,776379,55482,55482,run00322_00031.mid.lz4
16807,774332,53435,53435,776380,55483,55483,run00322_00031.mid.lz4
16808,774333,53436,53436,776381,55484,55484,run00322_00031.mid.lz4
16809,774334,53437,53437,776382,55485,55485,run00322_00031.mid.lz4
16810,774335,53438,53438,776383,55486,55486,run00322_00031.mid.lz4
16811,774336,53439,53439,776384,55487,55487,run00322_00031.mid.lz4
16812,774337,53440,53440,776385,55488,55488,run00322_00031.mid.lz4
16813,774338,53441,53441,776386,55489,55489,run00322_00031.mid.lz4
16814,774339,53442,53442,776387,55490,55490,run00322_00031.mid.lz4
16815,774340,53443,53443,776388,55491,55491,run00322_00031.mid.lz4
16816,774341,53444,53444,776389,55492,55492,run00322_00031.mid.lz4
16817,774342,53445,53445,776390,55493,55493,run00322_00031.mid.lz4
16818,774343,53446,53446,776391,55494,55494,run00322_00031.mid.lz4
16819,774344,53447,53447,776392,55495,55495,run00322_00031.mid.lz4
16820,774345,53448,53448,776393,55496,55496,run00322_00031.mid.lz4
16821,774346,53449,53449,776394,55497,55497,run00322_00031.mid.lz4
16822,774347,53450,53450,776395,55498,55498,run00322_00031.mid.lz4
16823,774348,53451,53451,776396,55499,55499,run00322_00031.mid.lz4
16824,774349,53452,53452,776397,55500,55500,run00322_00031.mid.lz4
16825,774350,53453,53453,776398,55501,55501,run00322_00031.mid.lz4
16826,774351,53454,53454,776399,55502,55502,run00322_00031.mid.lz4
16827,774352,53455,53455,776400,55503,55503,run00322_00031.mid.lz4
16828,774353,53456,53456,776401,55504,55504,run00322_00031.mid.lz4
16829,774354,53457,53457,776402,55505,55505,run00322_00031.mid.lz4
16830,774355,53458,53458,776403,55506,55506,run00322_00031.mid.lz4
16831,774356,53459,53459,776404,55507,55507,run00322_00031.mid.lz4
